类型,WindCode,日期时间,委托价格,委托数量,委托类别,委托代码
order,000001.SZ,2016-05-04 09:34:45.490000,10.76,800,0,S
order,000001.SZ,2016-05-04 09:34:45.660000,10.69,1000,0,B
order,000001.SZ,2016-05-04 09:34:45.800000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:34:45.880000,11.75,1000,0,S
order,000001.SZ,2016-05-04 09:34:46.040000,10.69,1500,0,B
order,000001.SZ,2016-05-04 09:34:46.180000,10.7,5000,0,S
order,000001.SZ,2016-05-04 09:34:46.240000,10.7,100,0,S
order,000001.SZ,2016-05-04 09:34:46.300000,10.66,100,0,B
order,000001.SZ,2016-05-04 09:34:46.350000,10.68,400,0,S
order,000001.SZ,2016-05-04 09:34:46.500000,11.58,500,0,S
order,000001.SZ,2016-05-04 09:34:46.900000,10.79,500,0,S
order,000001.SZ,2016-05-04 09:34:47.670000,11.51,500,0,S
order,000001.SZ,2016-05-04 09:34:48.650000,10.7,1500,0,B
order,000001.SZ,2016-05-04 09:34:48.840000,0.0,6300,0,C
order,000001.SZ,2016-05-04 09:34:48.920000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:34:49.060000,10.7,1500,0,B
order,000001.SZ,2016-05-04 09:34:49.550000,10.69,5000,0,S
order,000001.SZ,2016-05-04 09:34:49.650000,10.73,1500,0,S
order,000001.SZ,2016-05-04 09:34:49.700000,10.7,300,0,B
order,000001.SZ,2016-05-04 09:34:49.980000,11.75,400,0,S
order,000001.SZ,2016-05-04 09:34:50.010000,10.71,1200,0,S
order,000001.SZ,2016-05-04 09:34:50.740000,10.73,2000,0,S
order,000001.SZ,2016-05-04 09:34:50.830000,10.7,1000,0,S
order,000001.SZ,2016-05-04 09:34:50.920000,10.69,600,0,S
order,000001.SZ,2016-05-04 09:34:51.170000,10.74,5000,0,S
order,000001.SZ,2016-05-04 09:34:51.190000,10.0,500,0,B
order,000001.SZ,2016-05-04 09:34:51.330000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:34:51.350000,10.69,900,0,B
order,000001.SZ,2016-05-04 09:34:51.350000,11.7,1100,0,S
order,000001.SZ,2016-05-04 09:34:51.410000,10.7,800,0,B
order,000001.SZ,2016-05-04 09:34:51.590000,10.68,500,0,B
order,000001.SZ,2016-05-04 09:34:51.680000,10.78,1000,0,S
order,000001.SZ,2016-05-04 09:34:51.720000,10.76,7400,0,S
order,000001.SZ,2016-05-04 09:34:51.720000,10.71,5000,0,S
order,000001.SZ,2016-05-04 09:34:52.000000,10.98,500,0,S
order,000001.SZ,2016-05-04 09:34:52.020000,10.73,1000,0,S
order,000001.SZ,2016-05-04 09:34:52.270000,10.7,7300,0,S
order,000001.SZ,2016-05-04 09:34:52.310000,10.9,400,0,S
order,000001.SZ,2016-05-04 09:34:52.750000,10.71,500,0,S
order,000001.SZ,2016-05-04 09:34:53.630000,11.7,2000,0,S
order,000001.SZ,2016-05-04 09:34:53.730000,0.0,54000,0,C
order,000001.SZ,2016-05-04 09:34:54.190000,10.8,500,0,S
order,000001.SZ,2016-05-04 09:34:54.320000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:34:54.370000,10.61,1400,0,B
order,000001.SZ,2016-05-04 09:34:54.470000,10.69,200,0,S
order,000001.SZ,2016-05-04 09:34:54.610000,0.0,32500,0,C
order,000001.SZ,2016-05-04 09:34:54.610000,0.0,10900,0,C
order,000001.SZ,2016-05-04 09:34:54.610000,10.63,32500,0,B
order,000001.SZ,2016-05-04 09:34:54.700000,10.7,7400,0,S
order,000001.SZ,2016-05-04 09:34:54.820000,10.7,1500,0,S
order,000001.SZ,2016-05-04 09:34:54.870000,10.7,100,0,B
order,000001.SZ,2016-05-04 09:34:54.950000,10.74,20000,0,S
order,000001.SZ,2016-05-04 09:34:55.090000,10.58,200,0,B
order,000001.SZ,2016-05-04 09:34:55.310000,10.7,5000,0,S
order,000001.SZ,2016-05-04 09:34:55.330000,10.87,1000,0,S
order,000001.SZ,2016-05-04 09:34:56.600000,10.65,1500,0,B
order,000001.SZ,2016-05-04 09:34:56.650000,10.7,3800,0,B
order,000001.SZ,2016-05-04 09:34:56.660000,10.77,5000,0,S
order,000001.SZ,2016-05-04 09:34:56.710000,0.0,4700,0,C
order,000001.SZ,2016-05-04 09:34:57.150000,10.7,2000,0,B
order,000001.SZ,2016-05-04 09:34:57.330000,11.63,100,0,S
order,000001.SZ,2016-05-04 09:34:57.360000,10.78,300,0,S
order,000001.SZ,2016-05-04 09:34:57.360000,10.74,1500,0,S
order,000001.SZ,2016-05-04 09:34:57.640000,10.79,1000,0,S
order,000001.SZ,2016-05-04 09:34:57.730000,10.9,1000,0,S
order,000001.SZ,2016-05-04 09:34:57.740000,10.69,1000,0,S
order,000001.SZ,2016-05-04 09:34:57.930000,10.7,500,0,B
order,000001.SZ,2016-05-04 09:34:57.990000,10.7,600,0,S
order,000001.SZ,2016-05-04 09:34:58.110000,0.0,2000,0,C
order,000001.SZ,2016-05-04 09:34:58.580000,10.69,500,0,B
order,000001.SZ,2016-05-04 09:34:58.600000,10.8,500,0,S
order,000001.SZ,2016-05-04 09:34:58.860000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:34:58.950000,10.7,10000,0,B
order,000001.SZ,2016-05-04 09:34:59.670000,10.73,1700,0,S
order,000001.SZ,2016-05-04 09:34:59.710000,10.48,500,0,S
order,000001.SZ,2016-05-04 09:34:59.890000,10.69,37000,0,S
order,000001.SZ,2016-05-04 09:35:00.000000,10.71,4100,0,S
order,000001.SZ,2016-05-04 09:35:00.080000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:35:00.160000,10.82,300,0,S
order,000001.SZ,2016-05-04 09:35:00.590000,11.0,500,0,S
order,000001.SZ,2016-05-04 09:35:00.620000,10.97,1300,0,S
order,000001.SZ,2016-05-04 09:35:00.690000,10.87,2000,0,S
order,000001.SZ,2016-05-04 09:35:00.710000,10.5,2000,0,B
order,000001.SZ,2016-05-04 09:35:00.910000,11.0,100,0,S
order,000001.SZ,2016-05-04 09:35:01.180000,0.0,7200,0,C
order,000001.SZ,2016-05-04 09:35:01.220000,11.09,1500,0,S
order,000001.SZ,2016-05-04 09:35:01.530000,10.69,200,0,B
order,000001.SZ,2016-05-04 09:35:01.570000,10.6,1000,0,B
order,000001.SZ,2016-05-04 09:35:02.010000,10.67,600,0,B
order,000001.SZ,2016-05-04 09:35:02.230000,10.75,2000,0,S
order,000001.SZ,2016-05-04 09:35:02.250000,10.84,1000,0,S
order,000001.SZ,2016-05-04 09:35:02.510000,10.98,1000,0,S
order,000001.SZ,2016-05-04 09:35:02.830000,10.72,1000,0,B
order,000001.SZ,2016-05-04 09:35:03.750000,10.69,600,0,S
order,000001.SZ,2016-05-04 09:35:03.810000,10.7,500,0,B
order,000001.SZ,2016-05-04 09:35:03.820000,10.61,500,0,B
order,000001.SZ,2016-05-04 09:35:04.140000,0.0,2000,0,C
order,000001.SZ,2016-05-04 09:35:04.450000,10.7,1600,0,S
order,000001.SZ,2016-05-04 09:35:04.730000,10.69,37700,0,B
order,000001.SZ,2016-05-04 09:35:04.820000,11.38,200,0,S
order,000001.SZ,2016-05-04 09:35:05.150000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:35:05.180000,10.9,5000,0,S
order,000001.SZ,2016-05-04 09:35:05.280000,10.8,26500,0,B
order,000001.SZ,2016-05-04 09:35:05.340000,9.63,1000,0,B
order,000001.SZ,2016-05-04 09:35:05.380000,10.69,10000,0,S
order,000001.SZ,2016-05-04 09:35:05.730000,10.7,200,0,B
order,000001.SZ,2016-05-04 09:35:05.910000,10.89,1000,0,S
order,000001.SZ,2016-05-04 09:35:06.470000,10.69,1000,0,B
order,000001.SZ,2016-05-04 09:35:06.470000,0.0,2000,0,C
order,000001.SZ,2016-05-04 09:35:06.530000,10.69,200,0,B
order,000001.SZ,2016-05-04 09:35:06.540000,10.7,40800,0,S
order,000001.SZ,2016-05-04 09:35:07.010000,10.69,97300,0,B
order,000001.SZ,2016-05-04 09:35:07.020000,10.7,2000,0,S
order,000001.SZ,2016-05-04 09:35:07.680000,10.8,2000,0,S
order,000001.SZ,2016-05-04 09:35:07.700000,10.93,1000,0,S
order,000001.SZ,2016-05-04 09:35:07.840000,10.7,500,0,B
order,000001.SZ,2016-05-04 09:35:08.040000,10.64,3000,0,B
order,000001.SZ,2016-05-04 09:35:08.110000,10.58,500,0,B
order,000001.SZ,2016-05-04 09:35:08.350000,10.7,500,0,S
order,000001.SZ,2016-05-04 09:35:08.500000,10.71,10000,0,B
order,000001.SZ,2016-05-04 09:35:08.530000,0.0,600,0,C
order,000001.SZ,2016-05-04 09:35:08.660000,10.69,2800,0,B
order,000001.SZ,2016-05-04 09:35:08.980000,10.7,21000,0,B
order,000001.SZ,2016-05-04 09:35:09.130000,10.69,3000,0,S
order,000001.SZ,2016-05-04 09:35:09.280000,10.69,100,0,B
order,000001.SZ,2016-05-04 09:35:09.410000,10.69,600,0,S
order,000001.SZ,2016-05-04 09:35:10.230000,10.7,5000,0,S
order,000001.SZ,2016-05-04 09:35:10.530000,10.7,500000,0,B
order,000001.SZ,2016-05-04 09:35:10.790000,10.71,500,0,S
order,000001.SZ,2016-05-04 09:35:10.950000,10.69,5000,0,S
order,000001.SZ,2016-05-04 09:35:11.360000,10.7,100,0,B
order,000001.SZ,2016-05-04 09:35:11.480000,10.75,400,0,S
order,000001.SZ,2016-05-04 09:35:12.190000,10.83,1000,0,S
order,000001.SZ,2016-05-04 09:35:12.610000,10.67,500,0,B
order,000001.SZ,2016-05-04 09:35:12.610000,10.97,2000,0,S
order,000001.SZ,2016-05-04 09:35:12.670000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:35:12.700000,10.76,2500,0,S
order,000001.SZ,2016-05-04 09:35:12.780000,11.0,2000,0,S
order,000001.SZ,2016-05-04 09:35:12.980000,10.99,2400,0,S
order,000001.SZ,2016-05-04 09:35:13.190000,10.69,1600,0,S
order,000001.SZ,2016-05-04 09:35:13.370000,10.7,300,0,S
order,000001.SZ,2016-05-04 09:35:13.440000,10.79,5000,0,S
order,000001.SZ,2016-05-04 09:35:13.440000,10.88,5000,0,S
order,000001.SZ,2016-05-04 09:35:14.420000,10.78,12000,0,S
order,000001.SZ,2016-05-04 09:35:14.760000,10.7,200,0,B
order,000001.SZ,2016-05-04 09:35:16.040000,10.62,300,0,B
order,000001.SZ,2016-05-04 09:35:16.490000,10.68,1000,0,B
order,000001.SZ,2016-05-04 09:35:16.640000,10.69,3900,0,B
order,000001.SZ,2016-05-04 09:35:16.800000,10.9,40000,0,S
order,000001.SZ,2016-05-04 09:35:17.210000,10.7,200,0,S
order,000001.SZ,2016-05-04 09:35:17.220000,10.69,900,0,B
order,000001.SZ,2016-05-04 09:35:17.380000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:35:18.230000,10.71,4000,0,S
order,000001.SZ,2016-05-04 09:35:18.590000,10.73,500,0,S
order,000001.SZ,2016-05-04 09:35:19.180000,10.7,500,0,S
order,000001.SZ,2016-05-04 09:35:19.410000,10.63,500,0,B
order,000001.SZ,2016-05-04 09:35:19.610000,10.71,500,0,B
order,000001.SZ,2016-05-04 09:35:19.790000,10.99,400,0,S
order,000001.SZ,2016-05-04 09:35:19.810000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:35:20.170000,10.69,2900,0,B
order,000001.SZ,2016-05-04 09:35:20.270000,10.97,1000,0,S
order,000001.SZ,2016-05-04 09:35:20.620000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:35:20.640000,0.0,100,0,C
order,000001.SZ,2016-05-04 09:35:20.740000,10.87,2000,0,S
order,000001.SZ,2016-05-04 09:35:21.160000,0.0,2900,0,C
order,000001.SZ,2016-05-04 09:35:21.600000,10.7,800,0,S
order,000001.SZ,2016-05-04 09:35:21.600000,0.0,97300,0,C
order,000001.SZ,2016-05-04 09:35:21.600000,0.0,32500,0,C
order,000001.SZ,2016-05-04 09:35:21.680000,10.7,5300,0,B
order,000001.SZ,2016-05-04 09:35:21.980000,10.68,600,0,B
order,000001.SZ,2016-05-04 09:35:22.330000,10.69,100,0,S
order,000001.SZ,2016-05-04 09:35:22.350000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:35:22.650000,0.0,1500,0,C
order,000001.SZ,2016-05-04 09:35:22.770000,10.67,100,0,B
order,000001.SZ,2016-05-04 09:35:22.830000,10.71,76400,0,S
order,000001.SZ,2016-05-04 09:35:23.460000,10.92,18300,0,S
order,000001.SZ,2016-05-04 09:35:23.480000,10.7,1700,0,B
order,000001.SZ,2016-05-04 09:35:23.570000,0.0,100,0,C
order,000001.SZ,2016-05-04 09:35:24.330000,10.71,1300,0,B
order,000001.SZ,2016-05-04 09:35:24.410000,11.6,10000,0,S
order,000001.SZ,2016-05-04 09:35:24.570000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:35:24.750000,10.77,1000,0,S
order,000001.SZ,2016-05-04 09:35:24.940000,10.7,7000,0,B
order,000001.SZ,2016-05-04 09:35:24.990000,10.75,1000,0,S
order,000001.SZ,2016-05-04 09:35:25.040000,10.6,500,0,B
order,000001.SZ,2016-05-04 09:35:25.310000,10.72,1700,0,B
order,000001.SZ,2016-05-04 09:35:26.090000,10.51,1000,0,B
order,000001.SZ,2016-05-04 09:35:26.170000,11.1,1000,0,S
order,000001.SZ,2016-05-04 09:35:26.690000,10.7,7000,0,B
order,000001.SZ,2016-05-04 09:35:26.920000,10.7,2000,0,S
order,000001.SZ,2016-05-04 09:35:27.080000,11.06,2000,0,S
order,000001.SZ,2016-05-04 09:35:27.460000,10.68,900,0,B
order,000001.SZ,2016-05-04 09:35:27.650000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:35:27.770000,10.64,25000,0,B
order,000001.SZ,2016-05-04 09:35:28.120000,10.83,1000,0,S
order,000001.SZ,2016-05-04 09:35:28.560000,10.57,18000,0,B
order,000001.SZ,2016-05-04 09:35:29.330000,0.0,2000,0,C
order,000001.SZ,2016-05-04 09:35:29.450000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:35:29.750000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:35:29.780000,10.71,600,0,S
order,000001.SZ,2016-05-04 09:35:29.820000,10.49,500,0,S
order,000001.SZ,2016-05-04 09:35:29.970000,10.71,3000,0,B
order,000001.SZ,2016-05-04 09:35:30.180000,10.86,500,0,S
order,000001.SZ,2016-05-04 09:35:30.470000,10.69,1000,0,B
order,000001.SZ,2016-05-04 09:35:30.690000,10.7,500,0,S
order,000001.SZ,2016-05-04 09:35:30.710000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:35:30.810000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:35:30.940000,10.7,600,0,S
order,000001.SZ,2016-05-04 09:35:30.940000,10.72,10000,0,S
order,000001.SZ,2016-05-04 09:35:32.350000,10.71,2600,0,S
order,000001.SZ,2016-05-04 09:35:33.470000,10.8,600,0,S
order,000001.SZ,2016-05-04 09:35:33.530000,10.71,40000,0,B
order,000001.SZ,2016-05-04 09:35:33.700000,10.97,500,0,S
order,000001.SZ,2016-05-04 09:35:33.980000,11.11,1000,0,S
order,000001.SZ,2016-05-04 09:35:34.150000,10.71,1200,0,B
order,000001.SZ,2016-05-04 09:35:34.310000,10.71,10000,0,S
order,000001.SZ,2016-05-04 09:35:34.560000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:35:34.560000,10.7,2000,0,B
order,000001.SZ,2016-05-04 09:35:34.630000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:35:34.980000,10.71,2000,0,S
order,000001.SZ,2016-05-04 09:35:35.520000,10.63,400,0,B
order,000001.SZ,2016-05-04 09:35:36.180000,10.72,7200,0,S
order,000001.SZ,2016-05-04 09:35:36.280000,10.7,500,0,B
order,000001.SZ,2016-05-04 09:35:36.420000,10.61,700,0,B
order,000001.SZ,2016-05-04 09:35:37.380000,10.7,500,0,B
order,000001.SZ,2016-05-04 09:35:37.630000,10.78,100,0,S
order,000001.SZ,2016-05-04 09:35:37.660000,0.0,5900,0,C
order,000001.SZ,2016-05-04 09:35:37.900000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:35:38.010000,0.0,3000,0,C
order,000001.SZ,2016-05-04 09:35:38.150000,0.0,600,0,C
order,000001.SZ,2016-05-04 09:35:38.310000,10.7,6500,0,B
order,000001.SZ,2016-05-04 09:35:38.570000,10.7,200,0,B
order,000001.SZ,2016-05-04 09:35:39.040000,10.82,1600,0,S
order,000001.SZ,2016-05-04 09:35:39.650000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:35:39.680000,10.71,10000,0,S
order,000001.SZ,2016-05-04 09:35:40.140000,10.71,500,0,B
order,000001.SZ,2016-05-04 09:35:40.450000,10.66,34100,0,B
order,000001.SZ,2016-05-04 09:35:40.530000,10.7,2000,0,S
order,000001.SZ,2016-05-04 09:35:40.550000,10.5,100,0,B
order,000001.SZ,2016-05-04 09:35:40.570000,10.8,5000,0,S
order,000001.SZ,2016-05-04 09:35:40.920000,10.74,3000,0,S
order,000001.SZ,2016-05-04 09:35:40.990000,10.69,200,0,S
order,000001.SZ,2016-05-04 09:35:41.690000,10.7,300,0,B
order,000001.SZ,2016-05-04 09:35:41.900000,0.0,37700,0,C
order,000001.SZ,2016-05-04 09:35:42.090000,11.75,1000,0,S
order,000001.SZ,2016-05-04 09:35:42.150000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:35:42.620000,0.0,300,0,C
order,000001.SZ,2016-05-04 09:35:42.790000,10.73,500,0,S
order,000001.SZ,2016-05-04 09:35:43.060000,0.0,10000,0,C
order,000001.SZ,2016-05-04 09:35:43.320000,10.76,700,0,B
order,000001.SZ,2016-05-04 09:35:43.490000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:35:43.620000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:35:43.900000,10.7,1500,0,S
order,000001.SZ,2016-05-04 09:35:44.090000,10.71,100,0,S
order,000001.SZ,2016-05-04 09:35:44.140000,10.71,2000,0,S
order,000001.SZ,2016-05-04 09:35:44.190000,10.72,1500,0,S
order,000001.SZ,2016-05-04 09:35:44.430000,10.74,1000,0,S
order,000001.SZ,2016-05-04 09:35:44.480000,10.8,8000,0,S
order,000001.SZ,2016-05-04 09:35:44.680000,0.0,7000,0,C
order,000001.SZ,2016-05-04 09:35:44.920000,10.71,300,0,B
order,000001.SZ,2016-05-04 09:35:45.400000,10.7,2000,0,B
order,000001.SZ,2016-05-04 09:35:45.460000,10.71,400,0,B
order,000001.SZ,2016-05-04 09:35:45.540000,10.7,1500,0,B
order,000001.SZ,2016-05-04 09:35:45.640000,10.9,3000,0,S
order,000001.SZ,2016-05-04 09:35:46.030000,10.71,900,0,B
order,000001.SZ,2016-05-04 09:35:46.120000,10.92,3000,0,S
order,000001.SZ,2016-05-04 09:35:46.140000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:35:46.200000,10.73,500,0,S
order,000001.SZ,2016-05-04 09:35:46.410000,10.72,1000,0,S
order,000001.SZ,2016-05-04 09:35:46.580000,0.0,300,0,C
order,000001.SZ,2016-05-04 09:35:47.320000,10.73,1000,0,S
order,000001.SZ,2016-05-04 09:35:47.570000,10.73,5000,0,S
order,000001.SZ,2016-05-04 09:35:48.220000,10.75,100,0,S
order,000001.SZ,2016-05-04 09:35:48.830000,10.71,500,0,S
order,000001.SZ,2016-05-04 09:35:49.190000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:35:49.570000,10.71,1500,0,S
order,000001.SZ,2016-05-04 09:35:49.640000,10.71,200,0,B
order,000001.SZ,2016-05-04 09:35:50.370000,0.0,3000,0,C
order,000001.SZ,2016-05-04 09:35:50.580000,10.99,200,0,S
order,000001.SZ,2016-05-04 09:35:50.630000,10.9,200,0,S
order,000001.SZ,2016-05-04 09:35:51.630000,10.71,86900,0,S
order,000001.SZ,2016-05-04 09:35:52.190000,10.71,1500,0,S
order,000001.SZ,2016-05-04 09:35:52.250000,0.0,5000,0,C
order,000001.SZ,2016-05-04 09:35:52.290000,0.0,200,0,C
order,000001.SZ,2016-05-04 09:35:52.310000,11.11,500,0,S
order,000001.SZ,2016-05-04 09:35:53.090000,10.75,3000,0,S
order,000001.SZ,2016-05-04 09:35:53.410000,10.68,1300,0,B
order,000001.SZ,2016-05-04 09:35:53.750000,10.71,7000,0,B
order,000001.SZ,2016-05-04 09:35:54.290000,10.71,10000,0,S
order,000001.SZ,2016-05-04 09:35:54.430000,10.71,2800,0,B
order,000001.SZ,2016-05-04 09:35:54.550000,10.72,300,0,S
order,000001.SZ,2016-05-04 09:35:54.610000,0.0,2000,0,C
order,000001.SZ,2016-05-04 09:35:54.690000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:35:55.010000,10.94,500,0,S
order,000001.SZ,2016-05-04 09:35:55.390000,10.71,3000,0,S
order,000001.SZ,2016-05-04 09:35:55.400000,10.71,2000,0,B
order,000001.SZ,2016-05-04 09:35:55.480000,10.7,200,0,S
order,000001.SZ,2016-05-04 09:35:55.590000,0.0,1200,0,C
order,000001.SZ,2016-05-04 09:35:55.650000,10.71,600,0,B
order,000001.SZ,2016-05-04 09:35:55.670000,0.0,1200,0,C
order,000001.SZ,2016-05-04 09:35:55.790000,0.0,1200,0,C
order,000001.SZ,2016-05-04 09:35:56.020000,10.74,500,0,S
order,000001.SZ,2016-05-04 09:35:56.160000,0.0,2000,0,C
order,000001.SZ,2016-05-04 09:35:56.290000,10.69,2000,0,B
order,000001.SZ,2016-05-04 09:35:56.720000,10.71,3000,0,S
order,000001.SZ,2016-05-04 09:35:57.390000,10.71,200000,0,B
order,000001.SZ,2016-05-04 09:35:57.460000,10.78,2000,0,S
order,000001.SZ,2016-05-04 09:35:57.910000,10.75,8600,0,S
order,000001.SZ,2016-05-04 09:35:57.970000,10.7,1000,0,S
order,000001.SZ,2016-05-04 09:35:58.110000,0.0,100000,0,C
order,000001.SZ,2016-05-04 09:35:58.320000,10.79,1900,0,S
order,000001.SZ,2016-05-04 09:35:58.540000,10.72,5000,0,S
order,000001.SZ,2016-05-04 09:35:58.870000,10.68,1000,0,B
order,000001.SZ,2016-05-04 09:35:59.040000,10.74,10200,0,B
order,000001.SZ,2016-05-04 09:35:59.120000,10.71,4700,0,B
order,000001.SZ,2016-05-04 09:35:59.360000,10.7,200,0,S
order,000001.SZ,2016-05-04 09:35:59.840000,10.5,500,0,S
order,000001.SZ,2016-05-04 09:36:00.160000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:36:00.370000,10.72,3000,0,S
order,000001.SZ,2016-05-04 09:36:00.370000,10.69,5000,0,B
order,000001.SZ,2016-05-04 09:36:00.500000,10.7,10000,0,B
order,000001.SZ,2016-05-04 09:36:00.920000,10.71,2000,0,S
order,000001.SZ,2016-05-04 09:36:01.010000,10.7,500,0,B
order,000001.SZ,2016-05-04 09:36:01.220000,10.72,3500,0,S
order,000001.SZ,2016-05-04 09:36:01.250000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:36:01.460000,10.79,200,0,S
order,000001.SZ,2016-05-04 09:36:01.510000,10.71,1100,0,S
order,000001.SZ,2016-05-04 09:36:01.690000,10.73,400,0,S
order,000001.SZ,2016-05-04 09:36:01.920000,10.71,1500,0,B
order,000001.SZ,2016-05-04 09:36:01.950000,0.0,100000,0,C
order,000001.SZ,2016-05-04 09:36:02.130000,10.89,1500,0,S
order,000001.SZ,2016-05-04 09:36:02.360000,0.0,5000,0,C
order,000001.SZ,2016-05-04 09:36:02.360000,10.72,1100,0,S
order,000001.SZ,2016-05-04 09:36:02.440000,10.71,10000,0,S
order,000001.SZ,2016-05-04 09:36:02.630000,10.72,3000,0,B
order,000001.SZ,2016-05-04 09:36:02.770000,11.75,1000,0,S
order,000001.SZ,2016-05-04 09:36:02.810000,10.76,500,0,S
order,000001.SZ,2016-05-04 09:36:02.890000,10.66,500,0,B
order,000001.SZ,2016-05-04 09:36:03.040000,10.71,2600,0,S
order,000001.SZ,2016-05-04 09:36:03.440000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:36:03.440000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:36:03.510000,0.0,1500,0,C
order,000001.SZ,2016-05-04 09:36:03.540000,0.0,2000,0,C
order,000001.SZ,2016-05-04 09:36:03.680000,0.0,40000,0,C
order,000001.SZ,2016-05-04 09:36:03.680000,10.71,500,0,B
order,000001.SZ,2016-05-04 09:36:04.280000,10.87,100,0,S
order,000001.SZ,2016-05-04 09:36:04.520000,10.72,10000,0,B
order,000001.SZ,2016-05-04 09:36:04.550000,10.71,1500,0,S
order,000001.SZ,2016-05-04 09:36:04.580000,10.71,600,0,S
order,000001.SZ,2016-05-04 09:36:04.670000,10.72,900,0,B
order,000001.SZ,2016-05-04 09:36:05.090000,0.0,4500,0,C
order,000001.SZ,2016-05-04 09:36:05.230000,10.71,2000,0,S
order,000001.SZ,2016-05-04 09:36:05.570000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:36:05.600000,10.71,1400,0,S
order,000001.SZ,2016-05-04 09:36:05.670000,10.85,200,0,S
order,000001.SZ,2016-05-04 09:36:06.000000,10.7,3000,0,B
order,000001.SZ,2016-05-04 09:36:06.020000,0.0,1700,0,C
order,000001.SZ,2016-05-04 09:36:06.150000,10.7,600,0,B
order,000001.SZ,2016-05-04 09:36:06.270000,10.78,500,0,S
order,000001.SZ,2016-05-04 09:36:06.410000,10.7,4200,0,B
order,000001.SZ,2016-05-04 09:36:06.650000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:36:06.810000,10.71,2000,0,S
order,000001.SZ,2016-05-04 09:36:06.900000,11.0,3000,0,S
order,000001.SZ,2016-05-04 09:36:07.020000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:36:07.350000,10.7,10000,0,B
order,000001.SZ,2016-05-04 09:36:07.410000,10.7,5000,0,B
order,000001.SZ,2016-05-04 09:36:07.560000,10.7,200,0,B
order,000001.SZ,2016-05-04 09:36:07.590000,10.71,2000,0,S
order,000001.SZ,2016-05-04 09:36:07.640000,10.71,2000,0,B
order,000001.SZ,2016-05-04 09:36:08.160000,10.71,200,0,S
order,000001.SZ,2016-05-04 09:36:08.260000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:36:08.280000,10.89,700,0,S
order,000001.SZ,2016-05-04 09:36:08.360000,10.71,500,0,B
order,000001.SZ,2016-05-04 09:36:08.400000,11.1,1000,0,S
order,000001.SZ,2016-05-04 09:36:08.570000,10.71,700,0,S
order,000001.SZ,2016-05-04 09:36:08.880000,10.75,400,0,S
order,000001.SZ,2016-05-04 09:36:08.950000,10.89,200,0,S
order,000001.SZ,2016-05-04 09:36:09.030000,10.98,2000,0,S
order,000001.SZ,2016-05-04 09:36:09.100000,10.76,2000,0,S
order,000001.SZ,2016-05-04 09:36:09.110000,10.74,56200,0,S
order,000001.SZ,2016-05-04 09:36:09.200000,10.71,3000,0,S
order,000001.SZ,2016-05-04 09:36:09.480000,0.0,100000,0,C
order,000001.SZ,2016-05-04 09:36:09.500000,10.71,20000,0,B
order,000001.SZ,2016-05-04 09:36:09.830000,0.0,5300,0,C
order,000001.SZ,2016-05-04 09:36:09.890000,10.98,2000,0,S
order,000001.SZ,2016-05-04 09:36:09.900000,10.7,1500,0,B
order,000001.SZ,2016-05-04 09:36:10.160000,10.72,10600,0,B
order,000001.SZ,2016-05-04 09:36:10.340000,10.71,300,0,B
order,000001.SZ,2016-05-04 09:36:10.370000,0.0,3000,0,C
order,000001.SZ,2016-05-04 09:36:10.400000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:36:10.410000,0.0,900,0,C
